timestamp,t_x,t_y,t_z,q_x,q_y,q_z,q_w
1556192443.228145,0.002055387245491147,0.007433009333908558,0.003292664187029004,-7.760832843831846e-05,0.0003664708349565546,0.00020518222567595466,0.9999999087881604
1556192443.631639,0.0035605865996330976,0.008262578397989273,0.006396754179149866,-0.00010935219525645457,-0.0005156669576333174,0.00024636911595420286,0.9999998307159582
1556192444.035161,0.003306802362203598,0.008964859880506992,-0.0006929931696504354,-9.056818992744777e-05,-0.0001767041815060696,-0.00019102180863809882,0.9999999620418513
1556192444.438578,0.004426909144967794,0.0093621127307415,0.0005667480290867388,-0.00012600518124766165,-0.00032473566661406645,0.0004478835322139828,0.9999998390348783
1556192444.842005,0.0015351034235209227,0.01036650687456131,0.001782701932825148,-4.591836754310687e-05,-0.0004967279837560584,0.0009324091225037763,0.9999994408828646
1556192445.245493,0.0038556293584406376,0.011508669704198837,0.0002646932553034276,-0.00030294214856010877,-0.0003097139387261137,0.0006478707257096379,0.9999996962833807
1556192445.648858,0.0033776769414544106,0.01179593987762928,0.0021678591147065163,-0.00023836493116577133,-0.0004710478907146396,0.00030762597887588916,0.9999998133311332
1556192446.052302,0.004661915823817253,0.012689152732491493,-0.004916084930300713,-0.00024973907456193536,5.1590721555459776e-05,0.0008845640675630242,0.9999995762575113
1556192446.455741,0.007215685676783323,0.013577552512288094,0.003951811697334051,-0.00013738761211635575,-0.0005163070519122641,0.0008923763488603688,0.9999994591079158
1556192446.85922,0.007905981503427029,0.013802040368318558,0.0030447219032794237,-0.0001874218744435376,-0.00046483574348844716,0.0005692196600817585,0.9999997123948343
1556192447.262683,0.004654074087738991,0.012240307405591011,0.001463497057557106,0.0018256702246063582,-0.0006210514525337342,0.0005446892938738336,0.9999979922664333
1556192447.666131,0.006301209796220064,0.012271668761968613,0.0029451935552060604,0.00023937115355415265,-0.0001052331363831819,-6.616103350237699e-05,0.9999999636250773
1556192448.069825,0.0038503985852003098,0.011745918542146683,0.002251510741189122,0.001032059072454192,0.00017817767434069847,0.001209948028262507,0.9999987195654584
1556192448.473216,0.007294882088899612,0.011714428663253784,0.0006097760051488876,-0.0003006589736041277,-1.472654000956299e-05,-6.758504800652295e-05,0.9999999524097848
1556192448.876879,0.00840922724455595,0.01183823961764574,0.0012397844111546874,0.00022610735796336253,0.0003014147192992577,0.00025801276021908143,0.9999998957270173
1556192449.282556,0.005707086529582739,0.012235510163009167,-0.002374416682869196,-0.00010279737391604366,7.769119958363248e-05,6.832495653147702e-05,0.9999999893642388
1556192449.683348,0.005425214767456055,0.012639550492167473,0.00020173084340058267,-0.0010544840301927219,0.00012839751397280424,0.0002737145799885479,0.9999993983287375
1556192450.086872,0.0032128787133842707,0.011763866990804672,0.0008938489481806755,-0.00029174320253006234,-0.0001932091188078698,0.0001825527582110501,0.9999999221153123
1556192450.490223,-0.0010154129704460502,0.01080070436000824,0.00764923170208931,-0.0003553699295763404,-0.0007882303176317214,0.0014320858917530603,0.9999986007666101
1556192450.893684,0.009885882958769798,0.01170630194246769,0.05837313458323479,-0.0005269165239169854,-8.748932329147289e-05,-0.00043612806798666077,0.9999997622484235
1556192451.297141,0.013798623345792294,0.012806054204702377,0.1134360209107399,-0.008498657574811122,0.004402612129984095,-0.008392237719081973,0.9999189768035835
1556192451.700607,0.033576469868421555,0.01489191222935915,0.18927399814128876,0.0004633367844706426,0.0313394507325216,-0.015211515350283806,0.9993929327084299
1556192452.104024,0.01813705451786518,0.012830756604671478,0.22166961431503296,-0.014855837954179284,0.0466233618590531,-0.007599147028242226,0.9987731570141851
1556192452.509289,0.09532753378152847,0.015328655019402504,0.31700465083122253,-0.004807992122787319,0.17130296114578059,-0.007829165200422051,0.9851755594241561
1556192452.911038,0.06292802840471268,0.017063595354557037,0.2881837487220764,-0.009960495471719674,0.16285623003074523,-0.006955360020836289,0.9865750148048102
1556192453.314376,0.07952557504177094,0.01899484544992447,0.3280484676361084,-0.008081783096871452,0.16350927830237078,-0.009854149554931713,0.9864594753093318
1556192453.717969,0.09347505122423172,0.02083069086074829,0.39101946353912354,-0.005131950830035343,0.17544421454662348,-0.0029297567499904564,0.9844716385900523
1556192454.121277,0.13510359823703766,0.022475719451904297,0.45275503396987915,-0.010128239315711792,0.1864158187250895,-0.003740928797016882,0.9824116076009861
1556192454.524711,0.16640187799930573,0.021564096212387085,0.5170945525169373,-0.006992978126206287,0.1886612682546475,-0.001871379619468702,0.9820155406386368
1556192454.92819,0.2094528079032898,0.02612604945898056,0.6457544565200806,0.0024868137726853784,0.19369336228449235,-0.003421736630840433,0.9810530000375196
1556192455.331634,0.2801659405231476,0.024787403643131256,0.7565224170684814,0.0008271533458206561,0.194709984538947,-0.007801523171454539,0.9808294826188652
1556192455.735093,0.3102036118507385,0.02481614239513874,0.8474560976028442,0.00812547525206883,0.19871488861772746,-0.0023529757436421845,0.9800208330432175
1556192456.13928,0.3573005199432373,0.020390892401337624,0.9315358400344849,-0.012721450670944224,0.1999100919091327,-0.0022613239608608553,0.9797290473695536
1556192456.541987,0.4180634915828705,0.023550286889076233,1.102849006652832,-0.0022753639783441902,0.1979674230203237,0.003669502878048751,0.9801990904352473
1556192456.945551,0.44991886615753174,0.025318961590528488,1.1736830472946167,-0.0037657669494472537,0.18292007882178293,0.0005824288378559412,0.9831204018530812
1556192457.348872,0.47845765948295593,0.027574997395277023,1.242692470550537,-0.0010101202194985996,0.18288837129181043,-0.012756492887491082,0.9830504031801128
1556192457.752328,0.5254144668579102,0.02706509828567505,1.3207871913909912,0.0028927360774571387,0.13765078960965815,-0.014232328545144383,0.9903743398442868
1556192458.155758,0.5182588696479797,0.024540159851312637,1.3800697326660156,-0.00512805432277317,0.1448058748744934,-0.004429561722584754,0.9894368805758359
1556192458.559223,0.5356094241142273,0.024727312847971916,1.4488615989685059,-0.00611297654491918,0.13757926274259985,-0.00436535539682738,0.9904622767441592
1556192458.96269,0.5667825937271118,0.026877976953983307,1.5132339000701904,0.001972034907843068,0.1408995431467686,-0.009168093815949576,0.9899794825526114
1556192459.366152,0.5424793362617493,0.028451714664697647,1.549577236175537,-0.0014750850622239323,0.12317124220721751,-0.011409206754876583,0.9923187487992023
1556192459.770455,0.5813143849372864,0.027453837916254997,1.6363722085952759,-0.0009458843585997232,0.11036348317197675,-0.009099196070404113,0.9938491895231396
1556192460.173039,0.5821810364723206,0.029017683118581772,1.647348165512085,0.00018383217932813013,0.10234518340962692,-0.010560809588837202,0.9946928666374402
1556192460.576475,0.6172022223472595,0.02840869501233101,1.7296093702316284,-0.00464295112300022,0.10044409211329933,-0.00921584944061935,0.9948891875397441
1556192460.979908,0.6356258988380432,0.02902984619140625,1.805641770362854,0.0012880603940298118,0.07962143230193375,-0.0042733624448281615,0.9968151818627287
1556192461.383351,0.6353475451469421,0.03473418578505516,1.8656202554702759,0.007184561559358818,0.07896326011191361,-0.01603595532089315,0.9967226463588776
1556192461.786852,0.642158031463623,0.03151779994368553,1.8919191360473633,-0.004434592732801072,0.0761890757531536,-0.007205417381722677,0.9970574913632262
1556192462.19024,0.6380191445350647,0.035592321306467056,1.9561817646026611,-0.005920346816614144,0.04115700699830751,-0.008258322813953148,0.9991010211048795
1556192462.593704,0.6486631631851196,0.03564875200390816,2.018465280532837,-0.003916024254860588,0.04709141912876789,-0.008585562554876377,0.9988460097102507
1556192462.997152,0.6660344004631042,0.03742724657058716,2.0963752269744873,0.0011191479457830032,0.04451950884043205,-0.014647613574586372,0.998900499678047
1556192463.501482,0.6500570774078369,0.03447788581252098,2.1711227893829346,-0.001168752304636068,0.017509640135788183,-0.0033346387600640044,0.9998404506243512
1556192464.0101,0.6574763059616089,0.035051483660936356,2.241910219192505,-0.00040016676311231106,0.02351387554802734,-0.005383853059817134,0.9997089334648881
1556192464.51009,0.6607708930969238,0.036783263087272644,2.3205337524414062,-0.008755716989824223,0.027658625534635998,-0.007156271505520224,0.9995534631182408
1556192464.813142,0.6577232480049133,0.03432483598589897,2.384772539138794,-0.00788432003672032,0.02082745527260169,0.0005129574378876762,0.9997518649540461
1556192465.216153,0.669910192489624,0.03732478618621826,2.4498488903045654,-0.0065730279347798,0.024885069759048705,-0.006903077320425866,0.9996448750083023
1556192465.619573,0.6732280850410461,0.03804389014840126,2.545332670211792,0.0005990988041999174,0.010128328493481295,-0.004617590988935415,0.9999378660176892
1556192465.922149,0.6824507117271423,0.038566794246435165,2.602741003036499,0.003418715330672314,0.0128066269980452,-0.00784953310887015,0.9998813367197097
1556192466.325601,0.6847363710403442,0.03698690980672836,2.676826238632202,0.0006527714118132388,0.009858365146479817,-0.009795512629353431,0.9999032125453197
1556192466.829926,0.6864443421363831,0.030213622376322746,2.7837419509887695,0.009937052154442525,0.0014008363193544907,-0.0014359976717698896,0.999948613961124
1556192467.233389,0.6850391626358032,0.03275873884558678,2.859760284423828,0.009903445180715398,0.0014378133053028967,-0.00385116317723037,0.9999425098517585
1556192467.63682,0.6815211772918701,0.03309596702456474,2.9206459522247314,0.012269493658924742,-0.0029578578807274367,-0.004622266947054976,0.9999096685453048
1556192468.040281,0.6715458035469055,0.03541933372616768,3.0097310543060303,0.00903413764945539,-0.006453586975889751,-0.0011737285514997052,0.9999376770246046
1556192468.544614,0.6707730889320374,0.03839987888932228,3.124924421310425,0.010045126580267594,-0.0016735777956292395,-0.003892444538206589,0.9999405699564675
1556192468.94804,0.6613056659698486,0.039295095950365067,3.246774911880493,-0.0033817127426443833,0.001605472601739181,-0.0023932620887572352,0.999990129337898
1556192469.250603,0.7045236825942993,0.064301036298275,3.372541904449463,0.000826318820961692,-0.000999736855131038,-0.013600391719568108,0.9999066691789292
1556192469.754927,0.7156449556350708,0.06469322741031647,3.5506443977355957,-0.0031748399893140418,-0.011568382731525466,-0.004883390226003866,0.9999161191879646
1556192470.057517,0.6810733079910278,0.0670069232583046,3.674919366836548,2.416116857646396e-05,-0.010259322731478272,-0.008979754214399763,0.9999070505439885
1556192470.461016,0.7200983166694641,0.06446368992328644,3.8410956859588623,-0.003428005023721409,8.654940021614766e-05,-0.010122516488327774,0.9999428863443662
1556192470.864419,0.7301773428916931,0.048648979514837265,4.112195014953613,0.04699959907569389,-0.002585725181574668,-0.03174519466762884,0.9983869962732506
1556192471.368731,0.6732398271560669,0.04314052313566208,4.37980842590332,0.031580317208639984,-0.01961902393785314,0.026007187278592962,0.9989701715639882
1556192471.87305,0.6719855070114136,0.07399622350931168,4.642398357391357,0.014124718503463297,-0.02094237695740014,0.008701542572666298,0.9996430324527992
1556192472.378598,0.6601941585540771,0.11125373095273972,4.86106014251709,0.0024684575544237637,-0.018348505520543342,-0.013648310370558763,0.9997354463489295
1556192472.780794,0.6578933000564575,0.13962629437446594,5.037736892700195,0.016622137736454726,-0.015255584053338322,-0.049603638914685444,0.998514121431782
1556192473.083385,0.6810106039047241,0.2733619809150696,5.113824844360352,0.018229247027544464,-0.009336737424932675,-0.049411564321038264,0.9985684839801497
1556192473.587672,0.6406306624412537,0.14943738281726837,5.439418315887451,0.013225203849537718,-0.005434547225504282,-0.049188133219656635,0.9986871818692563
1556192474.091993,0.6322458982467651,-0.11508110165596008,5.7470173835754395,0.0955933401275433,0.00010263620598311134,-0.05376239136424009,0.993967558858873
1556192474.495614,0.6812981963157654,-0.0866081640124321,5.9696245193481445,0.13704304941610262,0.01862141361847855,-0.06984245039952784,0.9879243279137196
1556192474.799916,0.687466025352478,-0.09458750486373901,6.094265460968018,0.11576511461904547,0.018897468740133098,-0.06735550118047169,0.9908100526201692
1556192475.100631,0.7503162622451782,-0.011584576219320297,6.248141765594482,0.11329265402499752,0.010196126368020595,-0.07112041285431395,0.9909604938777791
1556192475.505075,0.7190114259719849,-0.1189780905842781,6.529445171356201,0.09573690364410974,0.01496611888194501,-0.08656553612293316,0.9915225002600792
1556192475.806656,0.7010533809661865,-0.24657239019870758,6.700584411621094,0.0946026473472399,-0.04395917601533704,-0.07871712200197933,0.9914239984298705
1556192476.210423,0.6866068243980408,-0.23323872685432434,6.899018287658691,0.08439359534804917,-0.03882970328081253,-0.07805806835506358,0.9926111591011003
1556192476.613543,0.6194230914115906,-0.27518782019615173,7.115204811096191,0.08987654646748927,-0.034476153335611756,-0.08971751200239973,0.9913043777197577
1556192476.916129,0.655943751335144,-0.2651230990886688,7.286483287811279,0.07661344675456852,-0.02502042620274579,-0.07684054108654613,0.9937806042052465
1556192477.319575,0.67315673828125,-0.19770824909210205,7.461617469787598,0.07283836042374461,-0.028364005670611522,-0.0806135855788138,0.9936757550897705
1556192477.723167,0.6412755250930786,-0.35751429200172424,7.678356170654297,0.05657613895000819,-0.034143454807822785,-0.06990875761504228,0.9953623112234141
1556192478.025776,0.6263437271118164,-0.2815062403678894,7.8733320236206055,0.05936138539610311,-0.029481914849216015,-0.07337088488355721,0.995099872310354
1556192478.429114,0.6321605443954468,-0.3186867833137512,8.126532554626465,0.06308922079464704,-0.011699764916428204,-0.07465460400430608,0.9951429826016887
1556192478.731659,0.5687751173973083,-0.46321797370910645,8.319113731384277,0.06429005627398929,0.02163123426963052,-0.07400493884786828,0.9949483139311222
1556192479.135898,0.6989326477050781,-0.3465252220630646,8.545379638671875,0.06086284183670442,0.031551900384178315,-0.06981571441103676,0.9952014660795993
1556192479.538563,0.7253943085670471,-0.3372932970523834,8.796062469482422,0.04472826596547801,0.03311968999964977,-0.07373934192301611,0.9957233440121855
1556192479.942026,0.7309530377388,-0.4409042000770569,9.009483337402344,0.04163648477719942,0.043854361494494794,-0.07558570761210712,0.9953039731248364
1556192480.244603,0.7217739224433899,-0.4721969664096832,9.107199668884277,0.040777273834680765,0.08240193106396095,-0.07178597348022082,0.9931736553629675
1556192480.648076,0.8779141306877136,-0.24782207608222961,9.39224910736084,0.046686271049514186,0.15197718107050665,-0.06554256419007184,0.9851027869256811
1556192481.054192,0.996407151222229,-0.36176130175590515,9.762598991394043,0.022722153985421135,0.16006900964078843,-0.05836434483671094,0.9851168555672274
1556192481.454928,1.2405431270599365,-0.35724136233329773,10.027931213378906,0.021887213203413754,0.18652378000422012,-0.054158205589971906,0.9807123524043122
1556192481.959249,1.3868151903152466,-0.49915429949760437,10.18551254272461,0.01994249854433981,0.31871733165279575,-0.07100569369712334,0.9449760582779445
1556192482.261834,1.569770336151123,-0.48966455459594727,10.389010429382324,0.009154827124121297,0.3695429175608381,-0.08137192552143743,0.9255986338353599
1556192482.766494,1.8815736770629883,-0.5510686635971069,10.548968315124512,0.03736772218619287,0.49097013982501564,-0.0650722579127119,0.8679386939115927
1556192483.169593,2.1478781700134277,-0.5242354273796082,10.706515312194824,0.025570484110245748,0.5774783081695588,-0.05569873051048861,0.8141023310097519
1556192483.573038,2.3814852237701416,-0.6306248307228088,10.879790306091309,0.029457151782021913,0.5978377329959791,-0.054042869363024354,0.7992507050269837
1556192483.976503,2.663785696029663,-0.6345806121826172,10.95893669128418,0.03384871378928894,0.6027476649038831,-0.05588778428378571,0.7952522069102206
1556192484.27909,2.915048837661743,-0.6408683061599731,11.028524398803711,0.027180783778022393,0.6045446487468017,-0.05414889315960916,0.7942637282631051
1556192484.783387,3.3093719482421875,-0.6999541521072388,11.100123405456543,0.028724141357461555,0.6072995036424981,-0.05347369218440366,0.7921507437495844
1556192485.086644,3.476926803588867,-0.678612232208252,11.138468742370605,0.028325335595115107,0.612625709550124,-0.052647967964149056,0.7881088800609197
1556192485.388749,3.659881830215454,-0.7321027517318726,11.237690925598145,0.03220225857156088,0.611677426095199,-0.05022431556614554,0.7888543966248491
1556192485.792567,3.949157238006592,-0.7860695719718933,11.268909454345703,0.04150837484312846,0.6227235494987717,-0.038728025311227585,0.7803797638156861
1556192486.195854,4.228494644165039,-0.7483237981796265,11.275552749633789,0.03517072831758163,0.6452988392351449,-0.03350880531160767,0.762384147210561
1556192486.603576,4.525224208831787,-0.7819063067436218,11.297462463378906,0.03465624831964728,0.6510370413203375,-0.03569925999685201,0.757413544978531
1556192487.002408,4.826725482940674,-0.8672752976417542,11.391819953918457,0.031540882749383714,0.6517234315393424,-0.05220147084766463,0.7560004946686967
1556192487.405832,5.1453046798706055,-0.9119598269462585,11.422725677490234,0.038881499446457156,0.6548376023007829,-0.053526727499119804,0.752868403545395
1556192487.809258,5.41343355178833,-0.9284270405769348,11.464773178100586,0.04089119074185012,0.6581771484718122,-0.05061498200338848,0.7500459154918614
1556192488.212706,5.723369598388672,-0.8758305907249451,11.469770431518555,0.03278610818537207,0.6570908689954542,-0.05137075798347222,0.7513439333734316
1556192488.616144,6.027125358581543,-0.9015009999275208,11.474498748779297,0.02759860648748997,0.6602784286213458,-0.053408886025663634,0.7486108498484194
1556192488.920054,6.2678327560424805,-1.0188701152801514,11.533007621765137,0.03126255920158046,0.6612337980221302,-0.047891824354795,0.7479965841535412
1556192489.322206,6.573721885681152,-1.0688408613204956,11.567410469055176,0.030350833917095192,0.6625232618305537,-0.04651394040529107,0.7469793891145282
1556192489.725644,6.898561954498291,-1.071700096130371,11.58014965057373,0.028551273641771575,0.66679352861296,-0.04859197646944211,0.7431083600633916
1556192490.129121,7.18976354598999,-1.0750056505203247,11.611112594604492,0.029242731112215495,0.6664292728817954,-0.046984124493210475,0.7435115190559906
1556192490.432759,7.448322296142578,-1.1603082418441772,11.639961242675781,0.03393421158006443,0.6700372891461043,-0.04190573702355328,0.7403664022919276
1556192490.835296,7.77314567565918,-1.1700655221939087,11.59990406036377,0.04114127658740437,0.6684186684277341,-0.03078333947788251,0.7420082648250239
1556192491.137715,7.966530799865723,-1.1614043712615967,11.60250186920166,0.035702040867821486,0.6692383783875554,-0.03672039233752138,0.7412806283437104
1556192491.541237,8.268375396728516,-1.1854479312896729,11.681286811828613,0.03093782482242067,0.6775372939763752,-0.04683900311085483,0.7333431489105285
1556192491.843981,8.511580467224121,-1.189090609550476,11.693464279174805,0.030972660181228188,0.6827379486587679,-0.046227491897846515,0.7285414241999902
1556192492.348068,8.886377334594727,-1.2848576307296753,11.729473114013672,0.030537515259378423,0.6854776330756299,-0.04531163302514739,0.7260404469638106
1556192492.751502,9.213680267333984,-1.2933335304260254,11.71996021270752,0.02940349469642264,0.6848348499594137,-0.04539436777985833,0.7266883886196144
1556192493.155204,9.528031349182129,-1.272312879562378,11.735177993774414,0.030353120802975336,0.6751093795800884,-0.04475238988666046,0.735733129103169
1556192493.659862,9.818748474121094,-1.3806332349777222,11.778199195861816,0.02824895593574507,0.6784095938613092,-0.04483247575935988,0.7327704064458119
1556192493.961866,10.089262008666992,-1.392344355583191,11.766159057617188,0.030172206944710768,0.6794283024149899,-0.04585314550185331,0.7316859359405212
1556192494.367184,10.377262115478516,-1.4223825931549072,11.795185089111328,0.0284872254564911,0.6811682930346681,-0.04429119695055778,0.7302304598020508
1556192494.668826,10.613422393798828,-1.394829273223877,11.769580841064453,0.029370003292678706,0.6863173094602001,-0.044113673242714146,0.7253688285795957
1556192495.172195,10.928817749023438,-1.4520080089569092,11.790291786193848,0.028410028909705107,0.6866811102089411,-0.04443248629335392,0.7250432244365549
1556192495.676515,11.295828819274902,-1.47841215133667,11.864919662475586,0.027135622222345984,0.6645882701540992,-0.04300384656603662,0.7454775371268495
1556192496.180821,11.655787467956543,-1.5572375059127808,11.87932014465332,0.026990358528391795,0.6652454752131197,-0.04307599907609664,0.744892231506394
1556192496.584272,11.97980785369873,-1.5131134986877441,11.925545692443848,0.02930851627931863,0.6607338750716154,-0.04047707714540475,0.7489548473920953
1556192496.987779,12.298544883728027,-1.5870561599731445,11.912257194519043,0.027212965009621844,0.6666466477347456,-0.04320520669222853,0.7436228961739229
1556192497.290305,12.536348342895508,-1.5860364437103271,11.92633056640625,0.02706271414143102,0.6704402384670503,-0.04272601547452633,0.7402377886525481
1556192497.794718,12.920501708984375,-1.5952541828155518,11.983512878417969,0.026033111358636236,0.6720379377132402,-0.03971853013237085,0.7389923719168201
1556192498.199419,13.27100658416748,-1.653924584388733,11.987092018127441,0.02518125813571699,0.6750154591187648,-0.042275616293776005,0.7361608563733655
1556192498.702392,13.672003746032715,-1.718518614768982,12.036236763000488,0.026658697996916593,0.6615120435319224,-0.041704393795167695,0.7482993208746798
1556192499.105837,14.017973899841309,-1.7238004207611084,12.052720069885254,0.03190450217206583,0.6578098863049522,-0.022659308506484524,0.752166744783779
1556192499.408425,14.271620750427246,-1.7005701065063477,12.050561904907227,0.03260659247686841,0.6602046293034985,-0.028880728709660648,0.749821686191108
1556192499.81188,14.579649925231934,-1.7428172826766968,12.123973846435547,0.025861511706059662,0.6682161285020012,-0.04009907613249658,0.7424354867026459
1556192500.215311,14.944012641906738,-1.7852274179458618,12.130314826965332,0.02513532838519339,0.6650875775789996,-0.04204693752293247,0.7451568858045998
1556192500.618776,15.298206329345703,-1.8329508304595947,12.163565635681152,0.03543579035771822,0.6615365557898584,-0.04471647793774709,0.7477393441007758
1556192501.022258,15.611047744750977,-1.801423192024231,12.238329887390137,0.02118296558946113,0.6522911526863175,-0.05226202030921488,0.7558678557321977
1556192501.324797,15.900221824645996,-1.8438677787780762,12.283041954040527,0.02699491935162552,0.6483712029038123,-0.03538593684772568,0.7600222977305806
